DateTime,City,district,PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI,TEMP,PRES,DEWP,RAIN,wd,WSPM,Predominan _Parameter
2024-11-27 09:00:00,TPHCM,Q7,29.0,50.0,26.0,2.0,35.0,37.0,17.0,50,30.0,1009.0,26.0,0.0,190.0,9.4,PM10
2024-11-27 10:00:00,TPHCM,Q10,51.0,49.0,24.0,1.0,24.0,49.0,27.0,51,32.0,1009.0,27.0,0.1,240.0,11.2,PM2.5
2024-11-27 11:00:00,TPHCM,Q9,56.0,67.33333333333334,35.0,1.0,11.0,39.0,42.0,56,32.1,1009.4,25.3,0.0,140.0,3.6,PM2.5
2024-11-27 12:00:00,TPHCM,Q2,139.0,85.66666666666667,46.0,1.0,8.0,44.0,25.0,139,33.0,1008.0,25.0,0.0,280.0,13.0,PM2.5
2024-11-27 13:00:00,TPHCM,Q3,97.0,104.0,55.0,1.0,11.0,19.0,182.0,182,34.0,1007.0,25.0,0.0,240.0,9.4,OZONE
2024-11-27 14:00:00,TPHCM,Q7,107.0,105.0,68.0,2.5,13.0,90.0,131.5,105,34.6,1006.3,24.7,0.0,230.0,10.8,PM10
2024-11-27 15:00:00,TPHCM,Q11,117.0,108.0,39.0,4.0,8.0,22.0,81.0,117,35.0,1005.0,24.0,0.0,240.0,14.8,PM2.5
2024-11-27 16:00:00,TPHCM,Tân Phú,129.0,116.0,24.0,6.0,14.0,62.0,102.0,129,35.0,1004.0,24.0,0.0,190.0,13.0,PM2.5
2024-11-27 17:00:00,TPHCM,Q1,121.0,161.0,62.0,4.0,9.5,56.0,66.0,161,34.1,1004.1,26.6,0.0,180.0,10.8,PM10
2024-11-27 18:00:00,TPHCM,Q4,127.0,102.0,49.0,6.0,5.0,52.0,44.33333333333333,127,33.0,1003.0,27.0,0.6,170.0,14.8,PM2.5
2024-11-27 19:00:00,TPHCM,Q5,109.5,43.0,10.0,3.5,5.0,46.0,22.666666666666664,46,32.0,1004.0,27.0,0.0,250.0,18.4,CO
2024-11-27 20:00:00,TPHCM,Q10,92.0,105.0,47.0,1.0,3.0,12.0,1.0,105,30.5,1005.6,25.6,0.0,24.0,9.4,PM10
2024-11-27 21:00:00,TPHCM,Q1,50.0,39.0,15.0,4.0,6.0,16.0,69.0,69,29.0,1006.0,25.0,0.0,200.0,13.0,OZONE
2024-11-27 22:00:00,TPHCM,Q3,65.0,79.0,29.0,2.0,33.0,25.0,27.0,79,29.0,1007.0,25.0,0.0,170.0,7.6,PM10
2024-11-27 23:00:00,TPHCM,Tân Bình,100.0,78.0,16.0,1.0,22.0,34.0,50.0,100,27.7,1008.0,26.5,0.0,95.4,0.0,PM2.5
2024-11-28 00:00:00,TPHCM,Bình Thạnh,22.0,80.66666666666667,28.5,1.5,6.0,31.0,21.0,31,30.0,1008.0,27.0,0.0,200.0,9.4,CO
2024-11-28 01:00:00,TPHCM,Q1,77.0,83.33333333333333,41.0,2.0,8.0,35.0,9.0,77,29.0,1007.0,27.0,0.0,180.0,11.2,PM2.5
2024-11-28 02:00:00,TPHCM,Bình Tân,66.5,86.0,57.0,2.5,12.0,95.0,12.5,95,28.2,1006.7,26.7,0.0,200.0,0.0,CO
2024-11-28 03:00:00,TPHCM,Tân Bình,56.0,70.0,33.0,3.0,15.0,52.0,16.0,70,29.0,1006.0,27.0,0.0,210.0,13.0,PM10
2024-11-28 04:00:00,TPHCM,Bình Thạnh,53.0,68.0,21.0,5.0,14.0,60.0,45.0,68,29.0,1006.0,27.0,0.0,220.0,9.4,PM10
2024-11-28 05:00:00,TPHCM,Q7,51.0,84.0,48.0,3.0,9.0,89.0,27.0,89,28.2,1006.8,26.9,0.0,200.0,0.0,CO
2024-11-28 06:00:00,TPHCM,Q7,59.0,64.5,36.0,5.0,4.0,62.0,26.0,62,29.0,1006.0,27.0,0.0,180.0,13.0,CO
2024-11-28 07:00:00,TPHCM,Q3,59.75,45.0,12.0,4.0,3.0,47.0,25.0,47,29.0,1007.0,27.0,0.0,180.0,14.8,CO
2024-11-28 08:00:00,TPHCM,Q9,60.5,57.66666666666667,17.666666666666664,3.0,3.0,50.0,24.0,69,28.1,1010.2,26.8,0.0,360.0,21.6,
2024-11-28 09:00:00,TPHCM,Q2,61.25,70.33333333333334,23.333333333333332,2.0,3.0,38.0,42.0,69,24.0,1010.0,24.0,0.0,350.0,11.2,
2024-11-28 10:00:00,TPHCM,Q5,62.0,83.0,29.0,1.0,3.0,19.0,1.0,83,24.0,1011.0,24.0,0.0,150.0,7.6,PM10
2024-11-28 11:00:00,TPHCM,Q5,51.0,40.0,16.0,5.0,6.0,20.0,33.0,51,25.0,1010.4,24.1,0.0,320.0,7.2,PM2.5
2024-11-28 12:00:00,TPHCM,Q2,39.0,43.0,17.0,2.0,30.0,18.0,20.0,43,25.0,1009.0,24.0,0.0,280.0,9.4,PM10
2024-11-28 13:00:00,TPHCM,Q5,99.0,79.0,16.0,1.0,20.0,48.0,31.0,99,26.0,1008.0,24.0,0.0,260.0,7.6,PM2.5
2024-11-28 14:00:00,TPHCM,Q5,22.0,80.75,29.5,1.4,7.0,31.0,24.0,31,27.0,1007.9,23.9,0.0,140.0,7.2,CO
2024-11-28 15:00:00,TPHCM,Q8,74.0,82.5,43.0,1.8,8.0,25.0,10.0,74,27.0,1006.0,25.0,0.0,243.6,3.6,PM2.5
2024-11-28 16:00:00,TPHCM,Q5,67.33333333333333,84.25,49.5,2.2,10.0,64.0,45.0,69,28.0,1005.0,24.0,0.0,230.4,1.8,
2024-11-28 17:00:00,TPHCM,Q7,60.66666666666667,86.0,56.0,2.6,12.0,94.0,31.0,94,30.5,1004.4,23.7,0.0,290.0,7.2,CO
2024-11-28 18:00:00,TPHCM,Q4,54.0,71.0,36.0,3.0,15.0,56.0,17.0,71,29.0,1005.0,25.0,0.0,320.0,11.2,PM10
2024-11-28 19:00:00,TPHCM,Q4,50.0,66.0,22.0,5.0,14.0,60.0,51.0,66,28.0,1006.0,25.0,0.0,290.0,11.2,PM10
2024-11-28 20:00:00,TPHCM,Q8,48.0,80.0,48.0,3.0,9.0,96.0,30.0,96,27.5,1007.5,23.4,52.9,250.0,10.8,CO
2024-11-28 21:00:00,TPHCM,Q8,60.0,63.0,36.0,5.0,4.0,59.0,28.0,60,26.0,1008.0,24.0,0.0,320.0,9.4,PM2.5
2024-11-28 22:00:00,TPHCM,Q2,60.75,46.0,12.0,4.0,3.0,46.0,26.0,46,26.0,1008.0,24.0,0.0,287.9,3.6,CO
2024-11-28 23:00:00,TPHCM,Tân Phú,61.5,59.66666666666667,18.333333333333336,3.0,3.0,49.0,24.0,69,26.5,1008.9,23.9,0.0,305.9,0.0,
2024-11-29 00:00:00,TPHCM,Q11,62.25,73.33333333333334,24.666666666666668,2.0,3.0,44.0,40.0,69,26.0,1009.0,24.0,0.0,40.0,3.6,
2024-11-29 01:00:00,TPHCM,Q2,63.0,87.0,31.0,1.0,3.0,19.0,1.0,87,26.0,1008.0,24.0,0.7,50.0,5.4,PM10
2024-11-29 02:00:00,TPHCM,Q9,50.0,40.0,16.0,5.0,6.0,16.0,45.0,50,25.6,1007.8,23.6,0.0,287.7,0.0,PM2.5
2024-11-29 03:00:00,TPHCM,Tân Phú,37.0,43.0,17.0,2.0,30.0,19.0,23.0,43,25.0,1007.0,24.0,0.0,270.0,3.6,PM10
2024-11-29 04:00:00,TPHCM,Q1,98.0,78.0,16.0,1.0,19.0,43.0,49.0,98,25.0,1006.0,24.0,0.0,249.6,3.6,PM2.5
2024-11-29 05:00:00,TPHCM,Q11,21.0,78.75,30.5,1.2,7.0,29.0,24.0,29,25.6,1006.5,24.1,0.0,200.0,0.0,CO
2024-11-29 06:00:00,TPHCM,Q6,58.0,79.5,45.0,1.4,8.0,26.0,7.0,58,25.0,1006.0,24.0,0.0,0.0,0.0,PM2.5
2024-11-29 07:00:00,TPHCM,Bình Thạnh,53.666666666666664,80.25,49.5,1.6,10.5,28.0,23.0,69,25.0,1006.0,24.0,0.0,0.0,0.0,
2024-11-29 08:00:00,TPHCM,Q8,49.333333333333336,81.0,54.0,1.8,13.0,94.0,17.0,94,26.7,1007.8,23.9,0.0,223.9,0.0,CO
2024-11-29 09:00:00,TPHCM,Q7,45.0,64.0,35.0,2.0,15.0,64.0,11.0,64,30.0,1008.0,25.0,0.0,220.0,7.6,CO
2024-11-29 10:00:00,TPHCM,Q3,34.0,54.0,22.0,5.0,14.0,64.0,41.0,64,30.0,1008.0,25.0,0.0,180.0,7.6,CO
2024-11-29 11:00:00,TPHCM,Tân Bình,38.0,68.0,48.0,3.0,8.5,91.0,27.0,91,31.2,1008.0,25.9,0.0,320.0,10.8,CO
2024-11-29 12:00:00,TPHCM,Q11,54.0,57.0,37.0,5.0,3.0,63.0,27.0,63,33.0,1007.0,25.0,0.0,290.0,9.4,CO
2024-11-29 13:00:00,TPHCM,Q2,54.5,46.0,12.0,4.0,4.0,46.0,27.0,46,33.0,1006.0,25.0,0.0,310.0,7.6,CO
2024-11-29 14:00:00,TPHCM,Q9,55.0,59.0,20.0,3.0,3.6666666666666665,57.0,27.0,69,32.1,1005.6,25.8,0.0,320.0,7.2,
2024-11-29 15:00:00,TPHCM,Q7,55.5,72.0,28.0,2.0,3.3333333333333335,42.0,34.0,69,33.0,1004.0,25.0,0.1,253.1,7.6,
2024-11-29 16:00:00,TPHCM,Q7,56.0,85.0,36.0,1.0,3.0,18.0,1.0,85,34.0,1003.0,24.0,0.1,270.0,9.4,PM10
2024-11-29 17:00:00,TPHCM,Q3,46.0,36.0,10.0,3.0,6.0,22.0,35.0,46,32.2,1003.5,26.6,0.0,70.0,7.2,PM2.5
2024-11-29 18:00:00,TPHCM,Q6,31.0,43.0,16.0,2.0,33.0,38.0,17.0,43,32.0,1003.0,26.0,3.3,160.0,11.2,PM10
2024-11-29 19:00:00,TPHCM,Tân Phú,97.0,73.0,14.0,1.0,18.0,51.0,56.0,97,32.0,1003.0,27.0,0.3,180.0,13.0,PM2.5
2024-11-29 20:00:00,TPHCM,Phú Nhuận,20.0,74.5,30.0,1.2,7.0,31.0,24.0,31,29.6,1005.9,23.4,0.0,180.0,10.8,CO
2024-11-29 21:00:00,TPHCM,Tân Bình,57.0,76.0,46.0,1.4,8.0,24.0,7.0,57,28.0,1006.0,25.0,0.1,230.0,13.0,PM2.5
2024-11-29 22:00:00,TPHCM,Phú Nhuận,52.666666666666664,77.5,50.5,1.6,10.5,28.0,23.0,69,28.0,1006.0,25.0,0.7,199.9,1.8,
2024-11-29 23:00:00,TPHCM,Q2,48.333333333333336,79.0,55.0,1.8,13.0,94.0,17.5,94,27.6,1007.9,24.3,0.0,240.0,0.0,CO
2024-11-30 00:00:00,TPHCM,Q7,44.0,64.0,35.0,2.0,15.0,62.0,12.0,64,27.0,1008.0,24.0,0.9,240.0,5.4,PM10
2024-11-30 01:00:00,TPHCM,Q4,32.0,53.0,22.0,5.0,14.0,63.0,40.0,63,26.0,1007.0,24.0,0.9,69.0,3.6,CO
2024-11-30 02:00:00,TPHCM,Bình Thạnh,37.0,67.0,48.0,3.0,8.5,86.0,27.0,86,26.7,1006.9,24.7,0.0,60.0,0.0,CO
2024-11-30 03:00:00,TPHCM,Q1,54.0,56.5,37.0,5.0,3.0,64.0,27.0,64,27.0,1006.0,25.0,0.1,0.0,0.0,CO
2024-11-30 04:00:00,TPHCM,Bình Tân,54.0,46.0,12.0,4.0,4.0,46.0,27.0,46,26.0,1006.0,25.0,0.3,30.0,5.4,CO
2024-11-30 05:00:00,TPHCM,Q3,54.0,58.66666666666667,20.0,3.0,3.6666666666666665,57.0,27.0,69,26.7,1006.4,24.4,0.0,60.0,0.0,
2024-11-30 06:00:00,TPHCM,Q7,54.0,71.33333333333334,28.0,2.0,3.3333333333333335,42.0,33.0,69,27.0,1006.0,25.0,0.1,0.0,0.0,
2024-11-30 07:00:00,TPHCM,Q7,54.0,84.0,36.0,1.0,3.0,18.0,1.0,84,27.0,1006.0,25.0,0.0,109.3,3.6,PM10
2024-11-30 08:00:00,TPHCM,Bình Thạnh,44.0,35.0,8.0,3.0,6.0,24.0,32.0,44,27.6,1007.4,24.2,0.0,9.1,0.0,PM2.5
2024-11-30 09:00:00,TPHCM,Q7,27.0,41.0,16.0,2.0,33.0,38.0,16.0,41,30.0,1007.0,25.0,0.0,110.0,5.4,PM10
2024-11-30 10:00:00,TPHCM,Q4,95.0,72.0,14.0,1.0,18.0,52.0,55.0,95,31.0,1008.0,25.0,0.0,170.0,5.4,PM2.5
2024-11-30 11:00:00,TPHCM,Bình Tân,20.0,66.66666666666667,31.0,1.0,6.0,29.0,20.0,29,31.7,1007.8,24.7,0.0,50.0,7.2,CO
2024-11-30 12:00:00,TPHCM,Bình Thạnh,54.0,61.333333333333336,48.0,1.0,8.0,29.0,7.0,54,33.0,1007.0,24.0,0.2,230.0,11.2,PM2.5
2024-11-30 13:00:00,TPHCM,Tân Phú,32.0,56.0,50.0,1.0,11.0,39.0,31.0,56,34.0,1006.0,24.0,0.7,162.8,9.4,PM10
2024-11-30 14:00:00,TPHCM,Q2,37.0,76.0,56.0,1.5,13.0,93.0,23.5,93,33.7,1005.2,24.1,0.0,160.0,7.2,CO
2024-11-30 15:00:00,TPHCM,Q8,42.0,61.0,36.0,2.0,17.0,44.0,16.0,61,34.0,1003.0,24.0,0.0,190.0,16.6,PM10
2024-11-30 16:00:00,TPHCM,Q3,25.0,49.0,23.0,5.0,14.0,61.0,43.0,61,25.0,1004.0,25.0,0.0,250.0,11.2,CO
2024-11-30 17:00:00,TPHCM,Q3,44.0,69.0,49.0,3.0,9.0,75.0,27.0,75,27.6,1005.0,24.4,0.0,160.0,3.6,CO
2024-11-30 18:00:00,TPHCM,Q4,53.0,56.0,37.0,5.0,4.0,53.0,27.333333333333332,53,28.0,1005.0,25.0,0.6,230.0,5.4,CO
2024-11-30 19:00:00,TPHCM,Q7,45.5,43.0,12.0,3.5,6.0,44.0,27.666666666666668,44,28.0,1005.0,25.0,1.3,177.8,1.8,CO
2024-11-30 20:00:00,TPHCM,Tân Bình,38.0,62.0,22.0,2.0,4.0,49.0,28.0,62,27.7,1006.3,24.4,0.0,110.0,3.6,PM10
2024-11-30 21:00:00,TPHCM,Q4,20.0,35.0,13.0,2.0,16.0,43.0,32.0,43,29.0,1007.0,26.0,0.0,170.0,9.4,CO
2024-11-30 22:00:00,TPHCM,Tân Bình,35.0,75.0,34.0,1.0,3.0,20.0,1.0,75,29.0,1008.0,25.0,0.4,200.0,11.2,PM10
2024-11-30 23:00:00,TPHCM,Tân Phú,27.0,22.0,4.0,2.0,6.0,17.0,32.0,32,28.2,1008.9,25.2,0.0,180.0,0.0,OZONE
2024-12-01 00:00:00,TPHCM,Q11,19.0,41.0,20.0,2.0,34.0,39.0,14.0,41,29.0,1008.0,26.0,0.0,170.0,9.4,PM10
2024-12-01 01:00:00,TPHCM,Q9,70.0,60.0,11.0,1.0,19.0,43.0,33.0,70,29.0,1009.0,26.0,0.6,200.0,7.6,PM2.5
2024-12-01 02:00:00,TPHCM,Q5,20.0,58.333333333333336,30.0,1.0,6.0,31.0,22.0,31,29.0,1008.0,26.0,0.4,170.5,3.6,CO
2024-12-01 03:00:00,TPHCM,Q2,54.0,56.666666666666664,49.0,1.0,8.0,28.0,7.0,54,28.0,1008.0,26.0,0.0,210.0,5.4,PM2.5
2024-12-01 04:00:00,TPHCM,Q10,31.0,55.0,49.0,1.0,11.0,38.0,39.0,55,27.0,1007.0,26.0,0.2,0.0,0.0,PM10
2024-12-01 05:00:00,TPHCM,Phú Nhuận,36.5,76.0,56.0,1.5,13.0,95.0,29.0,95,27.1,1007.9,26.6,0.0,0.0,0.0,CO
2024-12-01 06:00:00,TPHCM,Q10,42.0,61.0,35.0,2.0,18.0,44.0,19.0,61,27.0,1008.0,26.0,0.3,0.0,0.0,PM10
2024-12-01 07:00:00,TPHCM,Tân Phú,24.0,48.0,23.0,5.0,14.0,60.0,46.0,60,27.0,1008.0,26.0,0.0,122.9,3.6,CO
2024-12-01 08:00:00,TPHCM,Q11,44.0,69.0,49.0,3.0,9.0,79.0,28.0,79,28.2,1009.3,26.2,0.0,120.0,0.0,CO
2024-12-01 09:00:00,TPHCM,Q10,53.0,56.0,37.0,5.0,4.0,54.0,28.666666666666668,54,31.0,1009.0,26.0,0.0,133.6,3.6,CO
2024-12-01 10:00:00,TPHCM,Tân Bình,45.5,43.0,12.0,3.5,6.0,45.0,29.333333333333332,45,31.0,1010.0,25.0,0.0,150.0,7.6,CO
2024-12-01 11:00:00,TPHCM,Q10,38.0,62.0,22.0,2.0,4.0,47.0,30.0,62,32.0,1010.0,24.7,0.0,90.0,7.2,PM10
2024-12-01 12:00:00,TPHCM,Q3,20.0,36.0,13.0,2.0,15.0,43.0,36.0,43,33.0,1009.0,25.0,0.0,130.0,9.4,CO
2024-12-01 13:00:00,TPHCM,Q6,34.0,72.0,34.0,1.0,3.0,21.0,1.0,72,35.0,1008.0,24.0,0.0,143.1,5.4,PM10
2024-12-01 14:00:00,TPHCM,Phú Nhuận,26.0,21.0,4.0,2.0,6.0,17.0,36.0,36,34.1,1007.7,24.3,0.0,90.0,10.8,OZONE
2024-12-01 15:00:00,TPHCM,Q4,19.0,41.0,20.0,2.0,33.0,37.0,16.0,41,34.0,1006.0,24.0,0.0,166.6,7.6,PM10
2024-12-01 16:00:00,TPHCM,Bình Thạnh,70.0,60.0,11.0,1.0,20.0,46.0,35.0,70,34.0,1005.0,24.0,0.0,180.0,13.0,PM2.5
2024-12-01 17:00:00,TPHCM,Q4,27.0,112.0,11.0,5.0,15.5,29.0,62.0,112,32.1,1006.3,22.9,0.0,160.0,10.8,PM10
2024-12-01 18:00:00,TPHCM,Q9,70.0,68.0,33.0,4.0,11.0,44.0,37.0,70,29.0,1006.0,25.0,0.0,260.0,5.4,PM2.5
2024-12-01 19:00:00,TPHCM,Bình Thạnh,36.0,103.0,9.0,5.0,11.0,37.0,73.0,103,31.0,1007.0,25.0,0.0,160.0,16.6,PM10
2024-12-01 20:00:00,TPHCM,Tân Bình,32.0,38.0,20.0,3.0,11.0,38.0,59.0,59,30.0,1008.1,25.1,0.0,180.0,10.8,OZONE
2024-12-01 21:00:00,TPHCM,Q3,27.0,110.0,9.0,5.0,20.0,55.0,47.0,110,27.0,1008.0,25.0,0.0,10.0,11.2,PM10
2024-12-01 22:00:00,TPHCM,Q3,75.0,77.0,30.0,4.0,11.0,50.0,46.0,77,27.0,1009.0,26.0,0.0,300.0,7.6,PM10
2024-12-01 23:00:00,TPHCM,Q4,25.0,107.0,9.0,5.0,33.0,38.0,70.0,107,28.5,1010.6,24.6,0.0,270.0,3.6,PM10
2024-12-02 00:00:00,TPHCM,Q5,70.0,76.0,31.0,4.0,11.0,45.0,57.0,76,27.0,1010.0,27.0,0.0,290.0,5.4,PM10
2024-12-02 01:00:00,TPHCM,Tân Phú,22.0,103.0,9.0,5.0,37.0,18.0,64.0,103,27.0,1010.0,26.0,0.0,40.0,5.4,PM10
2024-12-02 02:00:00,TPHCM,Tân Bình,64.0,74.0,34.0,3.0,12.0,62.0,40.0,74,27.6,1010.3,24.4,0.0,90.0,10.8,PM10
2024-12-02 03:00:00,TPHCM,Tân Bình,9.0,102.0,9.0,5.0,38.0,19.0,54.0,102,27.0,1009.0,26.0,0.0,30.0,3.6,PM10
2024-12-02 04:00:00,TPHCM,Q1,61.0,72.0,36.0,3.0,12.0,66.0,35.0,72,28.0,1009.0,26.0,0.0,139.7,3.6,PM10
2024-12-02 05:00:00,TPHCM,Tân Phú,17.0,103.0,9.0,5.0,37.0,58.0,39.0,103,27.1,1009.5,24.4,0.0,20.0,0.0,PM10
2024-12-02 06:00:00,TPHCM,Q4,56.0,62.0,36.0,3.0,12.0,43.0,39.0,62,27.0,1009.0,26.0,0.0,121.0,3.6,PM10
2024-12-02 07:00:00,TPHCM,Phú Nhuận,19.0,103.0,9.0,5.0,36.0,54.0,48.0,103,28.0,1009.0,26.0,0.0,110.0,9.4,PM10
2024-12-02 08:00:00,TPHCM,Q7,55.0,62.0,36.0,3.0,12.0,43.0,44.0,62,28.0,1009.9,26.1,0.0,90.0,7.2,PM10
2024-12-02 09:00:00,TPHCM,Bình Thạnh,214.0,133.0,50.0,6.0,7.0,65.0,46.0,214,29.0,1010.0,26.0,0.0,100.0,13.0,PM2.5
2024-12-02 10:00:00,TPHCM,Tân Phú,76.0,69.0,19.0,7.5,9.5,15.0,40.5,76,30.0,1010.0,26.0,0.0,100.0,13.0,PM2.5
2024-12-02 11:00:00,TPHCM,Q5,155.0,111.0,25.0,9.0,12.0,81.0,35.0,155,31.6,1010.4,26.0,0.0,110.0,10.8,PM2.5
2024-12-02 12:00:00,TPHCM,Q8,146.0,108.0,62.0,5.0,12.0,84.0,33.0,146,32.0,1009.0,26.0,0.0,90.0,11.2,PM2.5
2024-12-02 13:00:00,TPHCM,Q2,86.0,82.0,48.0,3.0,6.0,80.0,24.0,86,33.0,1009.0,26.0,0.0,110.0,9.4,PM2.5
2024-12-02 14:00:00,TPHCM,Q3,114.0,85.0,62.0,18.0,9.0,34.0,29.0,114,34.0,1008.9,26.1,0.0,160.0,10.8,PM2.5
2024-12-02 15:00:00,TPHCM,Tân Phú,88.0,91.5,10.0,12.5,10.0,27.0,30.0,123,35.0,1007.0,26.0,0.0,140.0,16.6,
2024-12-02 16:00:00,TPHCM,Q1,62.0,98.0,20.0,7.0,19.0,39.0,31.0,98,34.0,1006.0,25.0,0.0,170.0,24.1,PM10
2024-12-02 17:00:00,TPHCM,Q5,130.0,100.0,13.0,6.0,8.0,26.0,16.0,130,33.0,1007.1,24.5,0.0,110.0,14.4,PM2.5
2024-12-02 18:00:00,TPHCM,Q9,175.0,164.0,54.0,6.0,3.0,22.0,31.666666666666664,175,32.0,1006.0,24.0,0.0,160.0,22.3,PM2.5
2024-12-02 19:00:00,TPHCM,Q8,12.0,54.0,46.666666666666664,6.0,22.0,18.0,47.33333333333333,54,31.0,1008.0,25.0,0.0,160.0,18.4,PM10
2024-12-02 20:00:00,TPHCM,Q2,101.0,89.5,39.33333333333333,6.0,12.5,48.0,63.0,123,30.2,1009.4,25.3,7.1,140.0,7.2,
2024-12-02 21:00:00,TPHCM,Tân Bình,190.0,125.0,32.0,6.0,3.0,73.0,59.0,190,30.0,1009.0,26.0,0.0,140.0,9.4,PM2.5
2024-12-02 22:00:00,TPHCM,Bình Tân,177.0,130.0,63.0,6.0,5.0,36.0,71.0,177,30.0,1010.0,26.0,0.0,150.0,7.6,PM2.5
2024-12-02 23:00:00,TPHCM,Q8,87.0,67.0,19.0,7.5,6.0,14.0,48.5,87,29.6,1010.9,26.3,0.0,90.0,0.0,PM2.5
2024-12-03 00:00:00,TPHCM,Q1,91.0,77.0,22.0,9.0,7.0,48.0,26.0,91,28.0,1011.0,24.0,0.0,340.0,7.6,PM2.5
2024-12-03 01:00:00,TPHCM,Phú Nhuận,111.0,86.0,69.0,4.0,9.0,26.0,39.0,111,27.0,1010.0,25.0,0.0,50.0,5.4,PM2.5
2024-12-03 02:00:00,TPHCM,Tân Bình,153.0,130.0,58.0,4.0,7.0,49.0,44.0,153,29.0,1009.8,26.1,0.0,20.0,0.0,PM2.5
2024-12-03 03:00:00,TPHCM,Tân Bình,147.0,111.0,58.0,16.0,7.0,20.0,52.0,147,27.0,1009.0,25.0,0.0,30.0,7.6,PM2.5
2024-12-03 04:00:00,TPHCM,Phú Nhuận,83.0,117.0,22.0,7.0,18.0,26.0,34.0,117,26.0,1008.0,24.0,0.0,30.0,5.4,PM10
2024-12-03 05:00:00,TPHCM,Phú Nhuận,137.0,106.0,19.0,5.0,8.0,20.0,18.0,137,27.5,1008.9,24.8,0.0,40.0,0.0,PM2.5
2024-12-03 06:00:00,TPHCM,Phú Nhuận,65.0,103.0,57.0,4.333333333333333,3.0,14.0,39.0,103,26.0,1008.0,24.0,0.0,40.0,3.6,PM10
2024-12-03 07:00:00,TPHCM,Q10,15.0,75.0,49.0,3.666666666666667,20.0,8.0,60.0,75,26.0,1009.0,25.0,0.0,10.0,5.4,PM10
2024-12-03 08:00:00,TPHCM,Bình Tân,164.0,117.0,41.0,3.0,56.0,55.0,81.0,164,28.5,1010.1,25.5,0.0,20.0,0.0,PM2.5
2024-12-03 09:00:00,TPHCM,Tân Bình,148.0,99.0,32.0,5.0,4.0,41.0,72.0,148,30.0,1010.0,25.0,0.0,30.0,7.6,PM2.5
2024-12-03 10:00:00,TPHCM,Q1,100.0,95.0,51.0,5.0,10.0,28.0,67.0,100,32.0,1011.0,26.0,0.0,70.0,11.2,PM2.5
2024-12-03 11:00:00,TPHCM,Tân Phú,168.0,111.0,19.0,6.5,9.5,14.0,56.5,168,32.6,1010.7,23.7,0.0,50.0,3.6,PM2.5
2024-12-03 12:00:00,TPHCM,Phú Nhuận,69.0,67.0,20.0,8.0,9.0,40.0,46.0,69,34.0,1010.0,23.0,0.0,130.0,16.6,PM2.5
2024-12-03 13:00:00,TPHCM,Bình Thạnh,85.0,93.0,80.0,4.0,14.0,25.0,41.0,93,35.0,1009.0,23.0,0.0,90.0,11.2,PM10
2024-12-03 14:00:00,TPHCM,Q4,175.0,168.0,68.0,4.0,7.0,42.0,39.0,175,33.1,1008.7,25.3,0.0,200.0,7.2,PM2.5
2024-12-03 15:00:00,TPHCM,Tân Bình,265.0,215.0,80.0,15.0,25.0,39.0,43.0,265,34.0,1007.0,25.0,0.0,180.0,11.2,PM2.5
2024-12-03 16:00:00,TPHCM,Tân Phú,161.5,154.0,10.0,10.5,10.0,25.0,32.0,123,27.0,1008.0,25.0,0.0,50.0,29.5,
2024-12-03 17:00:00,TPHCM,Q2,58.0,93.0,21.0,6.0,17.0,36.0,21.0,93,31.0,1007.6,24.4,0.0,160.0,7.2,PM10
2024-12-03 18:00:00,TPHCM,Q2,80.0,89.0,20.0,4.0,13.0,15.0,15.0,89,29.0,1007.0,26.0,0.0,200.0,9.4,PM10
2024-12-03 19:00:00,TPHCM,Q5,104.0,106.0,58.0,4.0,3.0,20.5,36.33333333333333,106,30.0,1008.0,27.0,0.0,180.0,13.0,PM10
2024-12-03 20:00:00,TPHCM,Q6,29.0,156.0,48.666666666666664,4.0,21.0,26.0,57.666666666666664,156,29.7,1009.7,25.9,1.7,170.0,0.0,PM10
2024-12-03 21:00:00,TPHCM,Q8,62.0,122.0,39.33333333333333,4.0,12.5,54.0,79.0,123,30.0,1009.0,26.0,0.0,140.0,11.2,
2024-12-03 22:00:00,TPHCM,Q3,95.0,88.0,30.0,4.0,4.0,31.0,60.0,95,30.0,1010.0,26.0,0.0,110.0,7.6,PM2.5
2024-12-03 23:00:00,TPHCM,Q11,100.0,95.0,51.0,4.0,12.0,33.0,75.0,100,29.5,1011.0,26.7,0.0,40.0,0.0,PM2.5
2024-12-04 00:00:00,TPHCM,Q1,167.0,111.0,19.0,6.0,10.0,14.0,63.5,167,28.0,1010.0,27.0,0.0,20.0,9.4,PM2.5
2024-12-04 01:00:00,TPHCM,Phú Nhuận,66.0,65.0,20.0,8.0,8.0,29.0,52.0,66,28.0,1010.0,27.0,0.0,360.0,9.4,PM2.5
2024-12-04 02:00:00,TPHCM,Tân Bình,82.0,91.0,78.0,4.0,14.0,23.0,42.0,91,28.5,1009.7,25.7,0.0,98.9,0.0,PM10
2024-12-04 03:00:00,TPHCM,Q4,172.0,168.0,68.0,4.0,7.0,47.0,50.0,172,27.0,1009.0,26.0,0.0,40.0,3.6,PM2.5
2024-12-04 04:00:00,TPHCM,Q5,265.0,219.0,86.0,16.0,25.0,34.0,51.0,265,27.0,1008.0,26.0,0.0,40.0,3.6,PM2.5
